id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1179134653455831040,1179134653455831040,2019-10-01 22:43:03 CEST,2019-10-01,22:43:03,+0100,899671109393682432,austinfc,Austin FC,,See y'all tonight! Right? 😉🙌  https://t.co/msMkiITxPe ------ Nos vemos esta noche! Verdad? 😉🙌  https://t.co/msMkiITxPe  https://t.co/Zkyl1RWDFo,es,[],"['https://tinyurl.com/y53c5pa9', 'https://tinyurl.com/y53c5pa9']",['https://pbs.twimg.com/media/EF0gtukXkAA1qrD.jpg'],2,2,14,[],[],https://twitter.com/AustinFC/status/1179134653455831040,False,,1,https://pbs.twimg.com/media/EF0gtukXkAA1qrD.jpg,,,,,,,[],,,,
1179121695803822082,1179121695803822082,2019-10-01 21:51:33 CEST,2019-10-01,21:51:33,+0100,899671109393682432,austinfc,Austin FC,,Did y’all know September is Childhood Cancer Awareness Month?   You have until October 7th to bid on autographed memorabilia. Net proceeds benefit Children’s Oncology Group Foundation. Our goal is a cure...Make it your goal too! #KickChildhoodCancer  https://t.co/hacJu0Ah88  https://t.co/wH29yLelOu,en,[],['http://ow.ly/Lq5W30pDyyI'],"['https://pbs.twimg.com/media/EF0U7lWW4AAz6bW.png', 'https://pbs.twimg.com/media/EF0U7lYWwAEY6kj.png']",0,2,12,['kickchildhoodcancer'],[],https://twitter.com/AustinFC/status/1179121695803822082,False,,1,https://pbs.twimg.com/media/EF0U7lWW4AAz6bW.png,,,,,,,[],,,,
1179104149608259584,1179104149608259584,2019-10-01 20:41:50 CEST,2019-10-01,20:41:50,+0100,899671109393682432,austinfc,Austin FC,,"Thank you, one and all.   We've just registered another huge milestone, securing deposits totaling 38,000 seats, and that number keeps on growing.   If you haven't yet done so, it's still not too late to place your deposit - click here to do so  https://t.co/ziMD7BKwzU  https://t.co/ajTnsuT8be",en,[],['https://www.austinfc.com/#top'],[],2,12,67,[],[],https://twitter.com/AustinFC/status/1179104149608259584,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1179103952916353024/pu/img/H7GaC-vMvciTMIV0.jpg,,,,,,,[],,,,
1179084430197104640,1179084430197104640,2019-10-01 19:23:29 CEST,2019-10-01,19:23:29,+0100,899671109393682432,austinfc,Austin FC,,Our 8th community camp with @StDavidsHC  is just around the corner and registration opens up TODAY!!   You can register here:  https://t.co/kq6AgnyPki  https://t.co/L57g2YelZQ,en,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",['http://bit.ly/2mJqRG4'],[],0,1,9,[],[],https://twitter.com/AustinFC/status/1179084430197104640,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1179084043293462530/pu/img/T8So0jJe2hQIhall.jpg,,,,,,,[],,,,
1179083208819924993,1179083208819924993,2019-10-01 19:18:37 CEST,2019-10-01,19:18:37,+0100,899671109393682432,austinfc,Austin FC,,Nuestro octavo taller juvenil de futbol con St. David's HealthCare se aproxima y las registraciones se abren hoy!  Regístresen aqui:  https://t.co/kq6AgnyPki  https://t.co/u1W8SXWHla,es,[],['http://bit.ly/2mJqRG4'],[],0,0,7,[],[],https://twitter.com/AustinFC/status/1179083208819924993,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1179082636943331329/pu/img/T6O3ZuAy-6OLyi76.jpg,,,,,,,[],,,,
1178787474136555522,1161641987520507905,2019-09-30 23:43:29 CEST,2019-09-30,23:43:29,+0100,899671109393682432,austinfc,Austin FC,,"@MangumIP Hi Brian, great question! Just DM'ed you 😀",en,[],[],[],0,0,1,[],[],https://twitter.com/AustinFC/status/1178787474136555522,False,,0,,,,,,,,"[{'screen_name': 'MangumIP', 'name': 'Brian Mangum', 'id': '2857194482'}]",,,,
1178787277423697920,1178785249725161478,2019-09-30 23:42:42 CEST,2019-09-30,23:42:42,+0100,899671109393682432,austinfc,Austin FC,,@Turegberk Yes! Hope to see you there!,en,[],[],[],0,0,1,[],[],https://twitter.com/AustinFC/status/1178787277423697920,False,,0,,,,,,,,"[{'screen_name': 'Turegberk', 'name': 'Correa stan account', 'id': '815408899'}]",,,,
1178782601634562060,1178782342808244224,2019-09-30 23:24:07 CEST,2019-09-30,23:24:07,+0100,899671109393682432,austinfc,Austin FC,,@Whitestonebeer Aquí pueden hacer el RSVP:  https://t.co/msMkiITxPe,es,[],['https://tinyurl.com/y53c5pa9'],[],0,0,2,[],[],https://twitter.com/AustinFC/status/1178782601634562060,False,,0,,,,,,,,"[{'screen_name': 'Whitestonebeer', 'name': 'Whitestone Brewery', 'id': '2924096173'}]",,,,
1178782454649430019,1178781177425137664,2019-09-30 23:23:32 CEST,2019-09-30,23:23:32,+0100,899671109393682432,austinfc,Austin FC,,@Whitestonebeer Y'all can RSVP here:  https://t.co/msMkiITxPe,en,[],['https://tinyurl.com/y53c5pa9'],[],0,2,5,[],[],https://twitter.com/AustinFC/status/1178782454649430019,False,,0,,,,,,,,"[{'screen_name': 'Whitestonebeer', 'name': 'Whitestone Brewery', 'id': '2924096173'}]",,,,
1178782342808244224,1178782342808244224,2019-09-30 23:23:05 CEST,2019-09-30,23:23:05,+0100,899671109393682432,austinfc,Austin FC,,"¿Listos para conocer a su familia del Austin FC? Vengan a saludarnos mañana y disfruten una  sesión de Q+A con el Presidente del Austin FC, Andy Loughnane, y Avin Assomull, el Vicepresidente de Ventas de Boletos y Servicios  Ahi los vemos, traigan a sus amigos! @Whitestonebeer  https://t.co/csQVEfBEfe",es,"[{'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}]",[],['https://pbs.twimg.com/media/EFvgSqKWkAIpKTf.jpg'],1,0,7,[],[],https://twitter.com/AustinFC/status/1178782342808244224,False,,1,https://pbs.twimg.com/media/EFvgSqKWkAIpKTf.jpg,,,,,,,[],,,,
1178781177425137664,1178781177425137664,2019-09-30 23:18:28 CEST,2019-09-30,23:18:28,+0100,899671109393682432,austinfc,Austin FC,,"Ready to Meet &amp; Greet tomorrow? Come meet your Austin FC family and enjoy a Q+A session featuring Austin FC's president Andy Loughnane and VP of Ticket Sales and Service, Avin Assomull.   Hope to see y'all there, bring your friends! @Whitestonebeer  https://t.co/j71lcwQFPx",en,"[{'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}]",[],['https://pbs.twimg.com/media/EFvfOynX0Ac6_5t.jpg'],1,7,25,[],[],https://twitter.com/AustinFC/status/1178781177425137664,False,,1,https://pbs.twimg.com/media/EFvfOynX0Ac6_5t.jpg,,,,,,,[],,,,
1178381844586389505,1178381844586389505,2019-09-29 20:51:39 CEST,2019-09-29,20:51:39,+0100,899671109393682432,austinfc,Austin FC,,"Donde esta mi gente?!  Esperamos verlos el Martes 1 de Octubre alas 7pm en @Whitestonebeer  Inviten a su familia y amigos, entre mas mejor!  Come meet us y'all! We hope to see you at 7pm on Oct.1st at @Whitestonebeer Invite your friends and family, the more the merrier!  https://t.co/6HnBhNJBJn",es,"[{'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}, {'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}]",[],['https://pbs.twimg.com/media/EFp0CfgWsAM9iy8.jpg'],0,4,18,[],[],https://twitter.com/AustinFC/status/1178381844586389505,False,,1,https://pbs.twimg.com/media/EFp0CfgWsAM9iy8.jpg,,,,,,,[],,,,
1178046543745576960,1178046543745576960,2019-09-28 22:39:17 CEST,2019-09-28,22:39:17,+0100,899671109393682432,austinfc,Austin FC,,"Another date for the history books! Saturday September 28th, 2019, the first ever victory for any Austin FC team, the honor going to @austinfcacademy today. Well done boys!!!! #austinfc #victory #soccer #history 💯⚽️👊🏼👊🏼👊🏼👊🏼👊🏼  https://t.co/KXT6C87LL8",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],['https://pbs.twimg.com/media/EFlDFjKUUAAEURw.jpg'],2,17,66,"['austinfc', 'victory', 'soccer', 'history']",[],https://twitter.com/AustinFC/status/1178046543745576960,False,,1,https://pbs.twimg.com/media/EFlDFjKUUAAEURw.jpg,,,,,,,[],,,,
1178045098543575040,1178045098543575040,2019-09-28 22:33:33 CEST,2019-09-28,22:33:33,+0100,899671109393682432,austinfc,Austin FC,,"ALRIGHT ALRIGHT ALRIGHT ALRIGHT, AUSTIN FC!!   SO MANY CONGRATULATIONS  @austinfcacademy U14 team who registered their first ever victory, and the first ever Austin FC team win of any kind, today v Houston Dynamo Youth, 2-1 away ⚽️⚽️🔥🔥🔥🙌🏽🙌🏽🙌🏽  https://t.co/eOKwIGzdbm",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],[],9,26,222,[],[],https://twitter.com/AustinFC/status/1178045098543575040,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1178045018847600645/pu/img/5_7x4fcAEu_qLJGo.jpg,,,,,,,[],,,,
1177335659641606150,1177335659641606150,2019-09-26 23:34:29 CEST,2019-09-26,23:34:29,+0100,899671109393682432,austinfc,Austin FC,,Come Meet &amp; Greet with us next Tuesday @Whitestonebeer - RSVP here:  https://t.co/v6o6SlTf8n  Vengan a saludarnos el Martes que entra en @Whitestonebeer - Hagan el RSVP aqui:  https://t.co/v6o6SlTf8n  https://t.co/eF38GxlB9I,en,"[{'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}, {'screen_name': 'whitestonebeer', 'name': 'whitestone brewery', 'id': '2924096173'}]","['http://ow.ly/JjCb30pCbar', 'http://ow.ly/JjCb30pCbar']",['https://pbs.twimg.com/media/EFa8igRXYAEoNe9.jpg'],0,6,27,[],[],https://twitter.com/AustinFC/status/1177335659641606150,False,,1,https://pbs.twimg.com/media/EFa8igRXYAEoNe9.jpg,,,,,,,[],,,,
1177325795758477312,1177298961239027712,2019-09-26 22:55:18 CEST,2019-09-26,22:55:18,+0100,899671109393682432,austinfc,Austin FC,,@ATXrepublic #progress 🙌,und,[],[],[],0,0,4,['progress'],[],https://twitter.com/AustinFC/status/1177325795758477312,False,,0,,,,,,,,"[{'screen_name': 'ATXrepublic', 'name': '#AllGasNoBrakes', 'id': '435249107'}]",,,,
1177300718207811584,1177300718207811584,2019-09-26 21:15:39 CEST,2019-09-26,21:15:39,+0100,899671109393682432,austinfc,Austin FC,,"Recuerden que tenemos una camara dedicada a la construcción del estadio, pueden estar al tanto 24/7!  Se pueden conectar a la transmisión en vivo aquí:  https://t.co/otN9cHvHPr��  La construcción del estadio comenzó este 9 de Septiembre, den un vistazo a lo que hemos avanzado.  https://t.co/wPc5WtaFvz",es,[],['https://www.austinfc.com/#stadium'],[],0,6,38,[],[],https://twitter.com/AustinFC/status/1177300718207811584,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1177300487835721730/pu/img/joVAbOd6rZezEWh4.jpg,,,,,,,[],,,,
1177298961239027712,1177298961239027712,2019-09-26 21:08:40 CEST,2019-09-26,21:08:40,+0100,899671109393682432,austinfc,Austin FC,,Remember we have a dedicated live construction camera and you can keep up with our progress 24/7! 👀🏗️🏟️   You can connect to the live cam here:  https://t.co/otN9cHvHPr  Construction began 9/9/19 - This is our progress so far.  https://t.co/VKnsUumXfu,en,[],['https://www.austinfc.com/#stadium'],[],3,19,121,[],[],https://twitter.com/AustinFC/status/1177298961239027712,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1177298637501734916/pu/img/eYzbXW0h6YhuER0w.jpg,,,,,,,[],,,,
1176975706921807877,1176975706921807877,2019-09-25 23:44:10 CEST,2019-09-25,23:44:10,+0100,899671109393682432,austinfc,Austin FC,,Nos quieren pasar a saludar un rato? 😀 Pueden hacer RSVP aqui:  https://t.co/msMkiITxPe  #Verde #GrowTheLegend #AustinFC  https://t.co/wSGVod2Uft,es,[],['https://tinyurl.com/y53c5pa9'],['https://pbs.twimg.com/media/EFV1KnoWwAE2tNL.jpg'],0,1,5,"['verde', 'growthelegend', 'austinfc']",[],https://twitter.com/AustinFC/status/1176975706921807877,False,,1,https://pbs.twimg.com/media/EFV1KnoWwAE2tNL.jpg,,,,,,,[],,,,
1176975168465494016,1176975168465494016,2019-09-25 23:42:01 CEST,2019-09-25,23:42:01,+0100,899671109393682432,austinfc,Austin FC,,Do you want to Meet &amp; Greet with us? 😀 RSVP here:  https://t.co/msMkiITxPe   #GrowTheLegend #Verde #AustinFC  https://t.co/tjgnacte1e,en,[],['https://tinyurl.com/y53c5pa9'],['https://pbs.twimg.com/media/EFV0rQ3WkAIaeUi.jpg'],1,2,14,"['growthelegend', 'verde', 'austinfc']",[],https://twitter.com/AustinFC/status/1176975168465494016,False,,1,https://pbs.twimg.com/media/EFV0rQ3WkAIaeUi.jpg,,,,,,,[],,,,
1176962893792894982,1176962893792894982,2019-09-25 22:53:15 CEST,2019-09-25,22:53:15,+0100,899671109393682432,austinfc,Austin FC,,"En celebración del #MesDeLaHerenciaHispana hoy queremos celebrar a a Jorge Chávez, quien es un diseñador civil para la ciudad de Austin y director de LatinX para Austin Anthem, @AustinAnthemES  Conoce mas sobre Jorge en nuestro Instagram:  https://t.co/GCTlUmvtxB  https://t.co/zVUDncuVeY",es,"[{'screen_name': 'austinanthemes', 'name': 'el himno de austin', 'id': '2230302998'}]",['https://www.instagram.com/p/B217gyKlhuL/'],['https://pbs.twimg.com/media/EFVpgyFXoAM22a-.jpg'],0,4,15,['mesdelaherenciahispana'],[],https://twitter.com/AustinFC/status/1176962893792894982,False,,1,https://pbs.twimg.com/media/EFVpgyFXoAM22a-.jpg,,,,,,,[],,,,
1176959566019538944,1176959566019538944,2019-09-25 22:40:02 CEST,2019-09-25,22:40:02,+0100,899671109393682432,austinfc,Austin FC,,"In celebration of #HispanicHeritageMonth we want to celebrate Jorge Chavez, a civil designer for the City of Austin, and LatinX Director for @AustinAnthemES  To learn more about him visit our IG page  https://t.co/O8Yc4EYNAZ  https://t.co/MjLsy4dhAU",en,"[{'screen_name': 'austinanthemes', 'name': 'el himno de austin', 'id': '2230302998'}]",['http://ow.ly/UU6e30pBJAa'],['https://pbs.twimg.com/media/EFVmfAuXUAAIkOk.jpg'],1,6,39,['hispanicheritagemonth'],[],https://twitter.com/AustinFC/status/1176959566019538944,False,,1,https://pbs.twimg.com/media/EFVmfAuXUAAIkOk.jpg,,,,,,,[],,,,
1176935676069240832,1176935676069240832,2019-09-25 21:05:06 CEST,2019-09-25,21:05:06,+0100,899671109393682432,austinfc,Austin FC,,¿Dónde te gustaría sentarte? Haz tu depósito para una oportunidad de ser parte de “Los 27”  Unete a los muchos que ya han echo su depósito y obtén la oportunidad de convertirte en uno de “Los 27”  https://t.co/gOjz29pTYh  https://t.co/s5gbEiK5yP,es,[],['https://www.austinfc.com/#the-27'],"['https://pbs.twimg.com/media/EFVQwRGW4AAjLQO.jpg', 'https://pbs.twimg.com/media/EFVQwRFXoAUvpDm.jpg']",0,0,4,[],[],https://twitter.com/AustinFC/status/1176935676069240832,False,,1,https://pbs.twimg.com/media/EFVQwRGW4AAjLQO.jpg,,,,,,,[],,,,
1176935092486332417,1176935092486332417,2019-09-25 21:02:47 CEST,2019-09-25,21:02:47,+0100,899671109393682432,austinfc,Austin FC,,"Where would you like to sit?  Place your deposit today for a chance to be a part of “Los 27”  Join the many who already made their deposit and enter for your chance to be one of “Los 27.""  https://t.co/gOjz29pTYh  https://t.co/HG0MzvMI3o",en,[],['https://www.austinfc.com/#the-27'],"['https://pbs.twimg.com/media/EFVQOKaXkAAB0hV.jpg', 'https://pbs.twimg.com/media/EFVQOKbXkAMEsjD.jpg']",1,2,27,[],[],https://twitter.com/AustinFC/status/1176935092486332417,False,,1,https://pbs.twimg.com/media/EFVQOKaXkAAB0hV.jpg,,,,,,,[],,,,
1176901607180705794,1176894047820144640,2019-09-25 18:49:43 CEST,2019-09-25,18:49:43,+0100,899671109393682432,austinfc,Austin FC,,"@AgRunner @StDavidsHC So happy you enjoyed! Stay tuned for our next community camp with @StDavidsHC, registration opens soon!",en,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",[],[],0,0,0,[],[],https://twitter.com/AustinFC/status/1176901607180705794,False,,0,,,,,,,,"[{'screen_name': 'AgRunner', 'name': 'Webbslinger👍🏼🍊', 'id': '31402227'}, {'screen_name': 'StDavidsHC', 'name': ""StDavid'sHealthCare"", 'id': '24879158'}]",,,,
1176894047820144640,1176894047820144640,2019-09-25 18:19:41 CEST,2019-09-25,18:19:41,+0100,899671109393682432,austinfc,Austin FC,,"Our 7th community camp with St.David’s HealthCare was a success! Thank you to everyone who attended, what a great turn out!  Thanks to St. David’s HealthCare for the ambulance tours and being our partner in spreading the love of soccer. @StDavidsHC #growthelegend #verde #listos  https://t.co/2DcbP2GtEc",en,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",[],"['https://pbs.twimg.com/media/EFUq26SXYAMtqvE.jpg', 'https://pbs.twimg.com/media/EFUq26lXoAUWEI2.jpg', 'https://pbs.twimg.com/media/EFUq27AXYAEONRx.jpg', 'https://pbs.twimg.com/media/EFUq26ZXUAUlhIg.jpg']",1,2,23,"['growthelegend', 'verde', 'listos']",[],https://twitter.com/AustinFC/status/1176894047820144640,False,,1,https://pbs.twimg.com/media/EFUq26SXYAMtqvE.jpg,,,,,,,[],,,,
1176596796761620485,1176595308597436422,2019-09-24 22:38:31 CEST,2019-09-24,22:38:31,+0100,899671109393682432,austinfc,Austin FC,,"October 18th is the date to remember. If you've placed a deposit already, you're automatically in the mix with a chance to be one of Los 27. If you're yet to place your deposit, you have until October 18th.   https://t.co/gOjz29pTYh",en,[],['https://www.austinfc.com/#the-27'],[],0,2,12,[],[],https://twitter.com/AustinFC/status/1176596796761620485,False,,0,,,,,,,,[],,,,
1176595308597436422,1176595308597436422,2019-09-24 22:32:36 CEST,2019-09-24,22:32:36,+0100,899671109393682432,austinfc,Austin FC,,"Good people of #Austin... More than 37,000 deposits for seats in our stadium and that number is still growing. Thank you, one and all.   BUT... if you're yet to place your deposit, you still can, and you could be one of Los 27. Click here for all the deets  https://t.co/gOjz29pTYh  https://t.co/sy6DXMGAmy",en,[],['https://www.austinfc.com/#the-27'],['https://pbs.twimg.com/media/EFQbFL9X4AAA1kR.jpg'],3,5,47,['austin'],[],https://twitter.com/AustinFC/status/1176595308597436422,False,,1,https://pbs.twimg.com/media/EFQbFL9X4AAA1kR.jpg,,,,,,,[],,,,
1176267412636938240,1176267412636938240,2019-09-24 00:49:39 CEST,2019-09-24,00:49:39,+0100,899671109393682432,austinfc,Austin FC,,"Talking all things economic impact and the history of @mls, @andyloughnane @kazibooks on @kazi887fm  https://t.co/sqCj76GLBh",en,"[{'screen_name': 'mls', 'name': 'major league soccer', 'id': '107146095'}, {'screen_name': 'andyloughnane', 'name': 'andy loughnane', 'id': '1075846084889665537'}, {'screen_name': 'kazibooks', 'name': 'hopeton hay', 'id': '100788927'}, {'screen_name': 'kazi887fm', 'name': 'kazi 88.7fm', 'id': '181434892'}]",[],['https://pbs.twimg.com/media/EFLw0_tWwAAUVVh.jpg'],0,3,18,[],[],https://twitter.com/AustinFC/status/1176267412636938240,False,,1,https://pbs.twimg.com/media/EFLw0_tWwAAUVVh.jpg,,,,,,,[],,,,
1176263847214231553,1176263847214231553,2019-09-24 00:35:29 CEST,2019-09-24,00:35:29,+0100,899671109393682432,austinfc,Austin FC,,Austin... we’re live right now on @KAZI887 with Club president @andyloughnane talking to @kazibooks about all things #AustinFC,en,"[{'screen_name': 'kazi887', 'name': 'kazi 88.7 fm', 'id': '2161922288'}, {'screen_name': 'andyloughnane', 'name': 'andy loughnane', 'id': '1075846084889665537'}, {'screen_name': 'kazibooks', 'name': 'hopeton hay', 'id': '100788927'}]",[],[],0,2,12,['austinfc'],[],https://twitter.com/AustinFC/status/1176263847214231553,False,,0,,,,,,,,[],,,,
1176254442229964800,1176254442229964800,2019-09-23 23:58:07 CEST,2019-09-23,23:58:07,+0100,899671109393682432,austinfc,Austin FC,,Thrilled to have joined @EA Austin in their #FIFA20 launch week. Our very own VP of Partnerships Alison Roscoe and players from @FCAustinElite got together for a conversation around women’s soccer and gaming.  @EASPORTSFIFA #FUT20 #VOLTAFOOTBALL #FIFARatings  https://t.co/O2pYNQmxEI,en,"[{'screen_name': 'ea', 'name': 'electronic arts', 'id': '15234657'}, {'screen_name': 'fcaustinelite', 'name': 'fc austin elite', 'id': '3243415104'}, {'screen_name': 'easportsfifa', 'name': 'ea sports fifa', 'id': '105297123'}]",[],['https://pbs.twimg.com/media/EFLlLL_X4AA3H7z.jpg'],5,8,55,"['fifa20', 'fut20', 'voltafootball', 'fifaratings']",[],https://twitter.com/AustinFC/status/1176254442229964800,False,,1,https://pbs.twimg.com/media/EFLlLL_X4AA3H7z.jpg,,,,,,,[],,,,
1175070699653935104,1175070699653935104,2019-09-20 17:34:21 CEST,2019-09-20,17:34:21,+0100,899671109393682432,austinfc,Austin FC,,"As we keep growing, time flies by faster than ever, but the memories of the big moments burn brightly. Just 12 days ago we broke ground on what will be our home, and a home to all of Austin. Here's a quick look back at that momentous day. Enjoy y'all. #listo #verde #AustinFC  https://t.co/Y7tClpbx8W",en,[],[],[],5,10,98,"['listo', 'verde', 'austinfc']",[],https://twitter.com/AustinFC/status/1175070699653935104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1175069175083077633/pu/img/JZSt4b-ZwlNswlmV.jpg,,,,,,,[],,,,
1174822057642725376,1174822057642725376,2019-09-20 01:06:20 CEST,2019-09-20,01:06:20,+0100,899671109393682432,austinfc,Austin FC,,Hyped to see our crest in #FIFA20 .... find out more about the game here  https://t.co/jcEAeImRU1,en,[],['https://www.ea.com/en-gb/games/fifa/fifa-20'],[],3,17,73,['fifa20'],[],https://twitter.com/AustinFC/status/1174822057642725376,False,,0,,,,,,,,[],,,,
1174800663454375936,1174800663454375936,2019-09-19 23:41:19 CEST,2019-09-19,23:41:19,+0100,899671109393682432,austinfc,Austin FC,, https://t.co/gOjz29pTYh   #Listo #Verde #AustinFC  https://t.co/urJJSMhjsI,und,[],['https://www.austinfc.com/#the-27'],['https://pbs.twimg.com/media/EE26opEWsAAAnR_.jpg'],0,4,28,"['listo', 'verde', 'austinfc']",[],https://twitter.com/AustinFC/status/1174800663454375936,False,,1,https://pbs.twimg.com/media/EE26opEWsAAAnR_.jpg,,,,,,,[],,,,
1174694209900748802,1174694209900748802,2019-09-19 16:38:19 CEST,2019-09-19,16:38:19,+0100,899671109393682432,austinfc,Austin FC,,Registration for our 🆓September 24th #AustinFC and @StDavidsHC Community ⚽️ Camp is now closed due to overwhelming demand. Thank you all!   We will open registration for the October 9 camp on October 1. Stay tuned to   https://t.co/Skh7ibdVWL for all the details.,en,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",['https://austinfc.com/camps'],[],0,1,11,['austinfc'],[],https://twitter.com/AustinFC/status/1174694209900748802,False,,0,,,,,,,,[],,,,
1174694028094464000,1174694028094464000,2019-09-19 16:37:35 CEST,2019-09-19,16:37:35,+0100,899671109393682432,austinfc,Austin FC,,Inscripciones para el taller de fútbol comunitario de #AustinFC y @StDavidsHC programado para el 24 de Sept. han cerrado debido a la abrumadora demanda. ¡Gracias!  Inscripciones para el campamento del 9 octubre disponible el 1 de octubre. Detalles en  https://t.co/Skh7ibdVWL,es,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",['https://austinfc.com/camps'],[],0,1,12,['austinfc'],[],https://twitter.com/AustinFC/status/1174694028094464000,False,,0,,,,,,,,[],,,,
1174020857510973440,1174004518771576832,2019-09-17 20:02:39 CEST,2019-09-17,20:02:39,+0100,899671109393682432,austinfc,Austin FC,,@iamcamilaalves Welcome to the family @iamcamilaalves! We couldn’t be happier to you have y’all on board.,en,"[{'screen_name': 'iamcamilaalves', 'name': 'camila alves', 'id': '115229499'}]",[],[],0,2,15,[],[],https://twitter.com/AustinFC/status/1174020857510973440,False,,0,,,,,,,,"[{'screen_name': 'iamcamilaalves', 'name': 'Camila Alves', 'id': '115229499'}]",,,,
1173970164171378688,1173970164171378688,2019-09-17 16:41:13 CEST,2019-09-17,16:41:13,+0100,899671109393682432,austinfc,Austin FC,,"Hola Austin, how is everyone out there today?  Quick reminder that registration is open for our next 🆓Community ⚽️ Camp, presented by @StDavidsHC, Sept 24, Cook Elementary, Austin 78758. Go to  https://t.co/Skh7ibdVWL to register. Hurry hurry...spots are going fast! #listo #verde  https://t.co/Hmj3mUkdwA",en,"[{'screen_name': 'stdavidshc', 'name': ""stdavid'shealthcare"", 'id': '24879158'}]",['https://austinfc.com/camps'],['https://pbs.twimg.com/media/EErHoy-XsAAJGuC.jpg'],1,2,23,"['listo', 'verde']",[],https://twitter.com/AustinFC/status/1173970164171378688,False,,1,https://pbs.twimg.com/media/EErHoy-XsAAJGuC.jpg,,,,,,,[],,,,
1173284816999059457,1173284733293387776,2019-09-15 19:17:53 CEST,2019-09-15,19:17:53,+0100,899671109393682432,austinfc,Austin FC,,We’re celebrating Hispanic Heritage Month on our Instagram page. Take a look each day to hear what the month means to our friends from across Austin. 2/2,en,[],[],[],0,0,12,[],[],https://twitter.com/AustinFC/status/1173284816999059457,False,,0,,,,,,,,[],,,,
1173284733293387776,1173284733293387776,2019-09-15 19:17:33 CEST,2019-09-15,19:17:33,+0100,899671109393682432,austinfc,Austin FC,,"Durante los próximos 30 días, celebraremos el Mes de la Herencia Hispana a través de nuestra página de Instagram. Échanos un vistazo cada día para saber qué significa este mes para nuestros amigos en Austin. 1/2  https://t.co/YYH2gyrq3S",es,[],[],['https://pbs.twimg.com/media/EEhYPgvW4AAkSiZ.jpg'],1,2,17,[],[],https://twitter.com/AustinFC/status/1173284733293387776,False,,1,https://pbs.twimg.com/media/EEhYPgvW4AAkSiZ.jpg,,,,,,,[],,,,
1172943192754458624,1172943192754458624,2019-09-14 20:40:24 CEST,2019-09-14,20:40:24,+0100,899671109393682432,austinfc,Austin FC,,"The @austinfcacademy match VS @FCDallas U14s ends in a 4-2 win for Dallas. But, it was a classic game of two halves, Austin scoring twice late on after a dominant second half display in which they finished strong. #listo #verde",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}, {'screen_name': 'fcdallas', 'name': 'fc dallas', 'id': '21919642'}]",[],[],1,2,26,"['listo', 'verde']",[],https://twitter.com/AustinFC/status/1172943192754458624,False,,0,,,,,,,,[],,,,
1172931674616795136,1172931674616795136,2019-09-14 19:54:37 CEST,2019-09-14,19:54:37,+0100,899671109393682432,austinfc,Austin FC,,"Halftime in today’s @austinfcacademy U14 home match v @FCDallas. The visitors are on top after the first 45’, 3-0, but @austinfcacademy finished the first half strong. Second half coming up. C’mon boys! #listo #verde  https://t.co/FNmaVVkYyR",en,"[{'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}, {'screen_name': 'fcdallas', 'name': 'fc dallas', 'id': '21919642'}, {'screen_name': 'austinfcacademy', 'name': 'austin fc academy', 'id': '1094618016552235008'}]",[],['https://pbs.twimg.com/media/EEcXI0QXYAAPR0c.jpg'],0,4,19,"['listo', 'verde']",[],https://twitter.com/AustinFC/status/1172931674616795136,False,,1,https://pbs.twimg.com/media/EEcXI0QXYAAPR0c.jpg,,,,,,,[],,,,
